system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A4BCD,5,4672,65780,1.3234261630568651,0.0018575735648628,64,0.0000290245869509,34453.54801047996
A4BCD,5,4672,65780,1.3445708341896534,0.0037052933529485,128,0.0000289476043199,34545.173028781515
A4BCD,5,4672,65780,1.3131768461316824,0.0046828412108588,256,0.0000182923484799,54667.66616095576
A4BCD,5,4672,65780,1.3544589038938284,0.0089440927610266,512,0.0000174689311738,57244.48680038369
A4BCD,5,4672,65780,1.3743460490368309,0.0175906310940627,1024,0.0000171783506777,58212.80626740145
A4BCD,5,4672,65780,1.416292255977169,0.03522490804689,2048,0.0000171996621322,58140.676968518426
A4BCD,5,4672,65780,2.5422435549553484,0.070600838546874,4096,0.0000172365328483,58016.30808224103
A4BCD,5,4672,65780,2.5767782309558243,0.1782641419251449,8192,0.0000217607595123,45954.278362049445
A4BCD,5,4672,65780,2.685844614170492,0.4269999695511069,16384,0.0000260620098602,38370.026155327454
A4BCD,6,18225,296010,4.511180450906977,0.0003016236769035,1,0.0003016236769035,3315.38959496135
A4BCD,6,18225,296010,3.937114992877469,0.0013925854067783,2,0.0006962927033891,1436.1776234800695
A4BCD,6,18225,296010,3.915518556954339,0.0016023181690834,4,0.0004005795422708,2496.3831011715165
A4BCD,6,18225,296010,3.9233051990158856,0.0019935607549268,8,0.0002491950943658,4012.920087952597
A4BCD,6,18225,296010,4.144670506939292,0.002520801289007,16,0.0001575500805629,6347.188122195195
A4BCD,6,18225,296010,3.952160580083728,0.0038715438758954,32,0.0001209857461217,8265.436483681537
A4BCD,6,18225,296010,3.946305711986497,0.0051575313650537,64,0.0000805864275789,12409.037477435348
A4BCD,6,18225,296010,3.952123926021159,0.0095873881850857,128,0.0000749014701959,13350.872785053029
A4BCD,6,18225,296010,4.050212575122714,0.0197468600750435,256,0.0000771361721681,12964.086392830526
A4BCD,6,18225,296010,3.9686063388362527,0.039622733670054,512,0.0000773881516993,12921.874706160375
A4BCD,6,18225,296010,4.0241188569925725,0.0795296585990581,1024,0.0000776656822256,12875.699682836646
A4BCD,6,18225,296010,4.117329016095027,0.2113080083651002,2048,0.0001031777384595,9692.013169995163
A4BCD,6,18225,296010,4.244500698056072,0.504000331541989,4096,0.0001230469559428,8126.9787808835135
A4BCD,7,32912,577902,6.826424359111115,0.0005168994890991,1,0.0005168994890991,1934.6120882084367
A4BCD,7,32912,577902,5.768627920886502,0.002629320193082,2,0.001314660096541,760.6528886295876
A4BCD,7,32912,577902,5.7705360010731965,0.0030044627420138,4,0.0007511156855034,1331.3528385839943
A4BCD,7,32912,577902,5.772117293905467,0.0035651307548396,8,0.0004456413443549,2243.956968237443
A4BCD,7,32912,577902,5.77550474088639,0.0048875514520332,16,0.000305471965752,3273.622826690448
A4BCD,7,32912,577902,5.8202853058464825,0.0054193387641571,32,0.0001693543363799,5904.779419150569
A4BCD,7,32912,577902,5.786462165880948,0.0094699359759688,64,0.0001479677496245,6758.22942862635
A4BCD,7,32912,577902,5.797305258922279,0.0192639160479884,128,0.0001504993441249,6644.547229189456
A4BCD,7,32912,577902,5.805961844045669,0.0387238562619313,256,0.0001512650635231,6610.91184381005
A4BCD,7,32912,577902,5.83977797604166,0.0776252465541474,512,0.000151611809676,6595.792254815637
A4BCD,7,32912,577902,5.900879817083478,0.2002028817918617,1024,0.0001955106267498,5114.811489399978
A4BCD,7,32912,577902,6.107360780006275,0.5136780827760231,2048,0.0002508193763554,3986.93280611114
A5B2C,4,697,35960,1.3241691559087485,0.0000595964991953,1,0.0000595964991953,16779.509090334082
A5B2C,4,697,35960,1.1077928349841386,0.0003420278429985,2,0.0001710139214992,5847.477159947895
A5B2C,4,697,35960,1.0993369622156024,0.0003910826789215,4,0.0000977706697303,10228.016262522042
A5B2C,4,697,35960,1.1047453270293772,0.0004778994701337,8,0.0000597374337667,16739.922305755554
A5B2C,4,697,35960,1.1207576878368857,0.0004727289120201,16,0.0000295455570012,33846.036477074245
A5B2C,4,697,35960,1.146758290939033,0.0006461395469959,32,0.0000201918608436,49524.90549258853
A5B2C,4,697,35960,1.1036871299147606,0.0010933219408616,64,0.0000170831553259,58537.19532012855
A5B2C,4,697,35960,1.1094020039308816,0.0019575654591899,128,0.0000152934801499,65387.34089278828
A5B2C,4,697,35960,1.1199584999121726,0.0036571709080599,256,0.0000142858238596,69999.46309203368
A5B2C,4,697,35960,1.1274192279670388,0.0050030697828624,512,9.771620669653202e-6,102337.16942222342
A5B2C,4,697,35960,1.1598347171675414,0.0094688938478939,1024,9.24696664833391e-6,108143.57161979996
A5B2C,4,697,35960,1.1898691849783063,0.0190779294660314,2048,9.31539524708569e-6,107349.1755825228
A5B2C,4,697,35960,1.2516920790076256,0.0383801005640998,4096,9.37014173928219e-6,106721.971537285
A5B2C,4,697,35960,1.264370318967849,0.0772102046310901,8192,9.425073807506124e-6,106099.9648834156
