system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A2B2C,5,904,3003,0.9740159446373582,0.0066191584109328,8192,8.080027357095787e-7,1237619.572069656
A2B2C,5,904,3003,0.9930486120283604,0.0127625639443285,16384,7.78965084492711e-7,1283754.5865758986
A2B2C,6,2304,8008,0.9539797729812562,0.0000494210589677,1,0.0000494210589677,20234.28920560716
A2B2C,6,2304,8008,0.8681118539534509,0.0004549297490157,2,0.0002274648745078,4396.283171912101
A2B2C,6,2304,8008,0.8626135280355811,0.0004569815942086,4,0.0001142453985521,8753.087762597854
A2B2C,6,2304,8008,0.8908355431631207,0.0002415045551024,8,0.0000301880693878,33125.66918916573
A2B2C,6,2304,8008,0.9052725262008608,0.0002766785440035,16,0.0000172924090002,57828.84270128532
A2B2C,6,2304,8008,0.938730929978192,0.0002301601651124,32,7.192505159764551e-6,139033.615935944
A2B2C,6,2304,8008,0.900329546071589,0.0003047844963148,64,4.762257754919119e-6,209984.4341619396
A2B2C,6,2304,8008,0.8955728719010949,0.0005046152612194,128,3.94230672827689e-6,253658.59861368057
A2B2C,6,2304,8008,0.9257223610766232,0.0010339501649141,256,4.038867831695825e-6,247594.13817711477
A2B2C,6,2304,8008,0.930817625951022,0.0018159337677061,512,3.5467456400510856e-6,281948.60908762447
A2B2C,6,2304,8008,0.9651660029776394,0.0024022354451008,1024,2.345933051856264e-6,426269.62402389577
A2B2C,6,2304,8008,0.9801817261613904,0.0044007939542643,2048,2.1488251729806506e-6,465370.5720567732
A2B2C,6,2304,8008,0.9526602728292346,0.008415299587883,4096,2.054516500948012e-6,486732.5229749052
A2B2C,6,2304,8008,1.03802755381912,0.0173019131841138,8192,2.112049949232641e-6,473473.6507360179
A2B2C,6,2304,8008,1.06985235074535,0.0345882255388423,16384,2.111097750173485e-6,473687.2084288008
A2B2C,7,5416,19448,1.0800353661179545,0.0000500657162629,1,0.0000500657162629,19973.747998505925
A2B2C,7,5416,19448,0.9516804153099656,0.0002121424139477,2,0.0001060712069738,9427.629123201976
A2B2C,7,5416,19448,0.9903714912943542,0.0002149218800477,4,0.0000537304700119,18611.413594143894
A2B2C,7,5416,19448,0.930476644076407,0.0002134137409739,8,0.0000266767176217,37485.871169737125
A2B2C,7,5416,19448,0.9370169150643052,0.0002934846309944,16,0.0000183427894371,54517.3351864545
A2B2C,7,5416,19448,0.9424025719054044,0.0003547620452009,32,0.0000110863139125,90201.30657403692
A2B2C,7,5416,19448,2.03914934117347,0.000624659245368,64,9.760300708876456e-6,102455.85969401077
A2B2C,7,5416,19448,2.0458784732036293,0.0011240660669282,128,8.781766147876625e-6,113872.31032584416
A2B2C,7,5416,19448,2.0495264111086726,0.0021607427280396,256,8.440401281404775e-6,118477.77927373204
A2B2C,7,5416,19448,2.040422902908176,0.0036203678287565,512,7.071030915540178e-6,141422.09416766593
A2B2C,7,5416,19448,2.076155913993716,0.0055777466110885,1024,5.447018174891128e-6,183586.68318928228
A2B2C,7,5416,19448,2.094406686257571,0.0101974728447385,2048,4.979234787469977e-6,200834.07243949524
A2B2C,7,5416,19448,2.078117294702679,0.0208361316132359,4096,5.086946194637676e-6,196581.59566423844
A2B2C,7,5416,19448,2.1642730170860887,0.0416181372692808,8192,5.0803390221290105e-6,196837.25744368363
A2B2C,7,5416,19448,2.196592917665839,0.0833590994668193,16384,5.087835660816608e-6,196547.2288543805
A2B2C,8,11910,43758,2.3122525648213923,0.0000548562360927,1,0.0000548562360927,18229.46799173908
A2B2C,8,11910,43758,2.1142845316790044,0.0003124108812771,2,0.0001562054406385,6401.825672088489
A2B2C,8,11910,43758,2.115849627181888,0.0003438384360633,4,0.0000859596090158,11633.370735965913
A2B2C,8,11910,43758,2.119452531915158,0.0003895838451571,8,0.0000486979806446,20534.73238032349
A2B2C,8,11910,43758,2.139492371119559,0.0004418960642069,16,0.0000276185040129,36207.60920039911
A2B2C,8,11910,43758,2.1566564738750458,0.0006746603618375,32,0.0000210831363074,47431.2732896305
A2B2C,8,11910,43758,2.128121204208582,0.0013133431910537,64,0.0000205209873602,48730.59870105367
A2B2C,8,11910,43758,2.1284052170813084,0.0019774422831833,128,0.0000154487678373,64730.08142313128
A2B2C,8,11910,43758,2.1422124938108027,0.0038062393027357,256,0.0000148681222763,67257.98869661118
A2B2C,8,11910,43758,2.1456923270598054,0.0055763171520084,512,0.0000108912444375,91816.87232685353
A2B2C,8,11910,43758,2.1643677758984268,0.011542295849882,1024,0.0000112717732909,88717.18532586934
A2B2C,8,11910,43758,2.179039392154664,0.0235236711557954,2048,0.0000114861675565,87061.24084273473
A2B2C,8,11910,43758,2.182904520072043,0.0470302681061439,4096,0.0000114819990493,87092.84817929644
A2B2C,8,11910,43758,2.288772199302912,0.094309521080926,8192,0.00001151239271,86862.91591885539
A2B2C,8,11910,43758,2.359320542309433,0.1896098820064216,16384,0.0000115728687748,86408.9984479032
A2BC,3,50,84,1.9900807049125435,0.0000410701818764,1,0.0000410701818764,24348.565170930386
A2BC,3,50,84,1.9220053129829464,0.0000719455289654,2,0.0000359727644827,27798.80874822163
A2BC,3,50,84,1.9314698930829763,0.0000727615398354,4,0.0000181903849588,54974.097703871885
A2BC,3,50,84,1.933835505042225,0.0000722195752896,8,9.027446911204606e-6,110773.29059214173
A2BC,3,50,84,1.9348326791077848,0.0000719502307474,16,4.496889421716332e-6,222375.93728029207
